url,type
http://www.masterhouse.es/index.php?option=com_properties&view=properties&task=showproperty&cyid=1:espana&sid=1:huelva&lid=1:aljaraque&cid=1:en-venta&tid=7:atico&id=95:precioso-atico-en-el-centro-de-aljaraque&Itemid=9,phishing
connect.in.com/denyse-duquette/photos-1-1-1-4f1b6c903c4898fbfebf11e24341f5c3.html,benign
http://ap.org/Content/AP-In-The-News/2014/Brian-Murphy-named-AP-news-editor-for-Tennessee-and-Kentucky,benign
evri.com/organization/st.-andrews-school-0xc4dfd,benign
homepages.rootsweb.ancestry.com/~alaine/records/mb1916e.html,benign
zoominfo.com/people/McCoy_Jeffrey_1164917744.aspx,benign
scribd.com/doc/47795022/Kadin-Ve-Tasavvuf-Cemalnursargut,benign
http://correios.com.br/Para-governo/tribunais-e-poder-judiciario/solucoes-em-marketing/e-dne,benign
http://azarevi.bean-brilliant.ru/nethost.exe?etag=ceeac50833a74522ad2e2e3170f7cf19,phishing
http://www.domusviatoris.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kb211c3ZpYXRvcmlzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD02Mjp0aGUtc3BhJmNhdGlkPTI5OmVzcGFjaW9zJkl0ZW1pZD0yMTU=,phishing
school-supply-list.com/states/california/,benign
paintedtracks.com/content/test/infobox/advices/template/default/active_id/4,benign
chinesenewyear.me/chinese-birth-calendar.html,benign
spokeo.com/Elizabeth+Spry,benign
baseballcardmax.com/ernie-lombardi.html,benign
healthgrades.com/provider/john-markoff-3fxsq/,benign
dennis-kane.com/which-politician-is-a-habs-fan/,benign
http://solenardelli.com/index.php?option=com_content&view=article&id=35&Itemid=24,phishing
http://www.piessemoda.it/index.php?option=com_user&view=remind&lang=es&Itemid=,phishing
domvelotta.000webhostapp.com,phishing
thefreedictionary.com/film+producer,benign
30somethingandfab.com/2011/01/nicki-minaj-martha-and-roman-solidify.html,benign
http://www.impactosmt.com.br/index.php?option=com_content&view=article&id=51:lancamentos&catid=34:conteudo&Itemid=53,phishing
http://www.stonepinehillestate.com/directory/index.html,phishing
http://www.janes-lock.com.cn/index.html,phishing
facebook.com/clemens.riedl,benign
http://wangqiao365.com/e/wap/list.php?classid=3&style=0&bclassid=0,phishing
http://royalfarm-eg.com/index.php?option=com_k2&view=item&layout=item&id=30&Itemid=218,phishing
http://mybigfishsushi.com/index.php?option=com_content&view=article&id=82&Itemid=112,phishing
http://acp-atlanta.org/en/about-us/bod-of-directors.html,phishing
http://ap.org/Content/Press-Release/2012/AP-Google-scholarship-program-accepting-applications,benign
http://www.skirennlauf.de/index.php?page=shop.browse&category_id=97&option=com_virtuemart&Itemid=120,phishing
uk.ask.com/wiki/Royal_Geographical_Society,benign
radiowebjay.com,phishing
sportsmemorabilia.com/player/Daniel_Paille/autographed-hockey-pucks/,benign
cemetery.canadagenweb.org/NB/NBB0681/,benign
http://thenextweb.com/socialmedia/2014/10/20/whats-home-screen-checking-howaboutwe-co-founder-aaron-schildkrout/,benign
http://domainpark.sitelutions.com/redir_not_found/redir_not_found.shtml?passinggas.netrobots.txt,phishing
imtl.org/montreal/building/CEGEP_vieux_Montreal.php,benign
digital.lib.washington.edu/architect/partners/1057/,benign
youtube.com/watch?v=4dl9Nw0afq8,benign
mylife.com/dube11,benign
ewingandclark.com/agent/jason_miller,benign
en.wikipedia.org/wiki/M-series_(Toronto_subway_car),benign
http://codepen.io/potatoDie/blog/rotating-the-canvas-grid-to-draw-symmetrical-figures,benign
almendrucotrick.com,phishing
loot.co.za/index/html/index3085.html,benign
mylife.com/c-144261452,benign
plantbionet.okstate.edu/faculty/fletcher/jfletcher.html,benign
last.fm/music/Big+Scoob,benign
athensprestigehome.us,phishing
slideshare.net/asszisztencia/poster-presentation-m-borg-buentempo,benign
kusports.com/football/schedule/2007/,benign
http://bodrumdil.com/turkish-for-foreigners.html,phishing
http://tobogo.net/cdsb/board.php?board=humor&bm=view&no=1912&category=&auth=&page=1&search=&keyword=&recom=,benign
mp3raid.com/music/kanye_west_paranoid.html,benign
msnbc.msn.com/id/43929476/ns/business-stocks_and_economy/t/if-you-think-debt-crisis-bad-now,benign
http://escritoriodealuguel.com.br/pt/empresa/vantagens,phishing
blueoregon.com/2008/10/steve-doell-is.html,benign
http://www.redpenguinwebsolutions.com/website/index.php?option=com_content&view=article&id=42&Itemid=39,phishing
articles.nydailynews.com/2009-05-27/local/17923035_1_ellerbe-becket-arena-design-forest-city-ratner,benign
fatdogsslim.blogspot.com/,benign
en.wikipedia.org/wiki/Anna_McGarrigle,benign
shortopedia.com/E/C/Economic_history_of_Canada,benign
theahl.com/awards-announcement-schedule-p170363,benign
educationindex.com/usa/california/oakland/laurel-elementary-58625/,benign
http://emigrationrusse.com/index.php?option=com_content&view=article&id=1246&Itemid=696&lang=fr&limitstart=1,phishing
en.wikipedia.org/wiki/Alphanim,benign
http://www.honarcinema.com/index.php?option=com_content&view=category&id=37&Itemid=87&limitstart=30,phishing
rootsweb.ancestry.com/~ilcook/rdata/orgs/msn_afam955.htm,benign
vodpod.com/watch/2617813-the-real-slim-shady-eminem-hq-official-music-video-the-real-slim-shady-eminem-hq-official-musi-,benign
http://correios.com.br/Para-governo/concessionarias-de-agua-e-energia/solucoes-em-marketing/servicos-de-resposta,benign
http://945wg.com/news/index.html?530.html,phishing
tickco.com/schedule/american-idiot/,benign
http://genius.com/2992847/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/Firms,benign
maconstate.edu/,benign
fairelepont.com/,benign
http://www.prattein.com.br/index.php?option=com_content&view=article&id=168:produtos-e-projetos-realizados-pela-prattein&catid=4:institucional&Itemid=80,phishing
azlyrics.com/lyrics/ladygaga/marrythenight.html,benign
http://www.skovborg-regnskab.dk/index.php/ledelse-og-budget/80-log-ind,phishing
jenniferwilsonsoprano.com/,benign
youtube.com/watch?v=RPOQ5eGVK6Y,benign
goodreads.com/topic/show/416818-demon-s-gang,benign
blogs.houstonpress.com/rocks/2011/11/30_seconds_with_chuck_ragan.php,benign
stone-bridge.blogspot.com/,benign
latimesblogs.latimes.com/lanow/2011/10/four-injured-in-crash-with-bus-in-burbank.html,benign
shopdasbicicletas.com,phishing
http://www.tirs-online.de/material/157,phishing
kshs.org/kansapedia/topic/people,benign
cleveland.com/moviebuff/index.ssf/2011/10/evan_rachel_wood_talks_george.html,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%9B%97%E6%92%AE%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FbJytdYZ91s66fUF3+%E7%9B%97%E6%92%AE%E9%A2%A8%E3%80%80%E5%BD%BC%E5%A5%B3%E3%81%AE%E3%82%AA%E3%83%8A%E3%83%8B%E3%83%BC+%23ero+%23douga+%23agesage,benign
http://www.bckeepfit.nl/index.php/agenda.1,phishing
archives.lib.siu.edu/?p=collections/findingaid&id=2535&q=,benign
sandragouldford.com/faraday_s_popcorn_factory_100724.htm,benign
vintagecardprices.com/search.php?action=getSets&fname=Tom&lname=Henke&sa=1&cat=1&hof=0,benign
uncyclopedia.wikia.com/wiki/Marching_Band,benign
uniprix.com/en/,benign
http://torcache.net/torrent/45528B34F2B9E813B1A794D3666E4C6FA7073793.torrent?title=[kickass.to]guardians.of.the.galaxy.2014.3d.brrip.x264.yify,benign
quickr.org/Phone_Number_of_106_KMEL_San_Francisco_CA,benign
technokontakt.com.pl,phishing
en.wikipedia.org/wiki/Meili_Faille,benign
http://nesn.com/2015/05/marlins-execute-perfect-silent-treatment-for-marcell-ozunas-home-run-video/,benign
http://domainpark.sitelutions.com/redir_not_found/redir_not_found.shtml?passinggas.netrobots.txt,phishing
info-bancoposte.com,phishing
http://www.tirionklasse.nl/aankondiging-nederland-kampioenschap-tirion-21.html,phishing
velingrad.info,phishing
cbsnews.com/8301-501715_162-20124428.html,benign
youtube.com/watch?v=9TgzV28C4vw,benign
http://notebookreparatur24.com/index.php/notebook-service/notebook-werkstaetten/frankfurt.html?tmpl=component&print=1&page=,phishing
somewherenear.com/static5BD.htm,benign
schutz-sicherheitsvorbeugung.ml,phishing
http://perezhilton.com/2015-05-12-joe-giudice-teresa-giudice-cheating-scandal/?from=featured,benign
http://extratorrent.cc/torrent/4190632/Graphicriver+Intense+Background+Remover+v3+11063158.html,benign
dead-island.en.softonic.com/,benign
bayareasportsguy.com/damon-bruce-gary-radnich-whined-like-a-little-girl/,benign
en.wikipedia.org/wiki/Category:Michael_Franti_albums,benign
soundcloud.com/tal-m-klein,benign
cahighways.org/itypes.html,benign
kansascity.citysearch.com/profile/5845315/kansas_city_mo/blue_ridge_crossings_shpng_ctr.html,benign
http://buzzfil.net/m/show-art/ils-se-mettent-en-position-kamasutra-avec-des-ballons-juste-pour-relever-un-defi-2.html,benign
http://bon-dom.com/retseptyi-soleniy/arbuz-soleniy,phishing
http://www.smk86.ru/service/11-stroitkotedj.html,phishing
freecourtdockets.com/Dockets/USA-v-Diaz-2-07-cr-00248-California-Eastern-Federal-District-Court-Docket-Page-14-39269-16889.htm,benign
dot.gov/bios/barrett.htm,benign
http://diply.com/%7B%7BBrandSlug(subpost)%7D%7D/%7B%7Bsubpost.Slug%7D%7D/diply2.send,benign
fr.linkedin.com/pub/jean-lefebvre/10/467/b8b,benign
http://babal.net/games/81/%D8%A7%D9%84%D8%B9%D8%A7%D8%A8-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA,benign
http://sfhhz.com/channels/130.html,phishing
muskogeephoenix.com/local/x1168424276/Muskogee-pair-honored-for-protecting-rivers,benign
http://www.ondrejov.cz/programy/klub-osamelych-srdci,phishing
http://www.ccimb.com.br/eventos/acontece/81-paris-halal-expo.html,phishing
sailinganarchy.com/article.php?get=8296,benign
shutterstock.com/pic-53835/stock-photo-oakland-tribune-tower-downtown-oakland-ca-set-against-a-modern-office-building.html,benign
digitalhome.ca/forum/showthread.php?t=107974&page=157,benign
en.wikipedia.org/wiki/Joseph-Christian-Ernest_Bourret,benign
http://torcache.net/torrent/20520FBDBA6FCFF4942BA6DD7FB05C10F6BFD714.torrent?title=[kickass.to]left.4.dead.2.v2.0.2.7.full.rip.blaze69,benign
yuni.com/library/latin.html,benign
highlandstoday.com/content/2009/oct/03/la-police-blotter/news/,benign
answers.com/topic/charles-mcpherson-musician,benign
flames.nhl.com/club/player.htm?id=8467344,benign
http://genius.com/2992846/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/B-an-increase-in-the-number-and-dollar-value-of-contract-and-subcontract-awards-including-percentage-of-subcontract-awards-to-protege-firms-since-the-date-of-the-proteges-entry-into-the-program-under-gsa-contracts-and-contracts-awarded-by-other-federal-agencies,benign
maine.craigslist.org/clt/2683184313.html,benign
sfvnaacp.org/,benign
wppilot.pro,phishing
immoralminority.blogspot.com/,benign
tembecworker.proboards.com/index.cgi,benign
http://www.ganyuan.net/newslist.asp?id=45,phishing
http://babaci.fr/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2JhYmFjaS5mci9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0yNzp0aGUtam9vbWxhLWNvbW11bml0eSZjYXRpZD0zMDp0aGUtY29tbXVuaXR5Jkl0ZW1pZD00NQ==,phishing
en.wikipedia.org/wiki/Joe_Krakauskas,benign
http://www.cottonmouthsmokeshop.ca/index.php?option=com_contact&view=contact&id=2&Itemid=18,phishing
justinsaimlessthoughts.blogspot.com/,benign
http://socostura.com.br/produtos/item/2-movel-4-gavetas-/4-movel-4-gavetas-tabaco.html,phishing
http://www.ccimb.com.br/ccimb.html,phishing
coursehero.com/textbooks/134639-Biblical-Exegesis-A-Beginners-Handbook/,benign
http://distractify.com/greg-richards/these-intricately-detailed-drawings-of-insects-are-completely-stunning/,benign
kerremeuoi.com,phishing
guardian.co.uk/news/blog/2006/jul/20/missilespostin,benign
awn.com/news/films/disneytoon-studios-builds-slate-under-new-name-and-homes-needy,benign
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,phishing
http://www.identcode.cz/cs/b-ep4dl.php,phishing
multiculturalcanada.ca/Encyclopedia/A-Z/f4/3,benign
naked-actors.com/warren-beatty-fake/,benign
http://www.cirugiayobesidad.cl/index.php?option=com_content&view=article&id=27&Itemid=11,phishing
http://s-tab.ru/index.php?option=com_sefservicemap&task=txtmap&no_html=1&lang=ru-RU,phishing
mapquest.com/maps?address=7500+N+Glenoaks+Blvd&city=Burbank&state=CA&zipcode=91504&latitude=34.206773&longitude=-118.341689&geocode=ADDRESS,benign
123people.com/s/thomas+turcotte,benign
http://rgkleanconsulting.com/images/link images/Rm/Rm/Remax/,phishing
chacha.com/question/what-does-1914-mean-when-having-to-do-with-srh-and-suburban-noize-records,benign
facebook.com/people/Gerald-Middleton/1221046498,benign
bb.steelguitarforum.com/viewtopic.php?t=188395,benign
ibegin.com/directory/ca/quebec/montreal/mirabaud-canada-inc-1501-mcgill-college-ave-2220/,benign
http://leaderinfife.org/sejeal.jpg,phishing
yellowpages.ca/bus/Quebec/Montreal/Clinique-Metro-Papineau/2188719.html,benign
pioneer10.net/news/archives/2005/06/pioneer_10_inte.html,benign
blogs.suntimes.com/ebert/2010/12/the_best_feature_films_of_2010.html,benign
worldnews.mitrasites.com/sky/rachel-lee-goldenberg.html,benign
mls-rumors.net/20186/2011/09/report-canada-announces-roster-for-fifa-world-cup-qualifiers,benign
http://boltamproperties.co.za/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=4&sobi2Id=69&Itemid=58,phishing
1980toppsbaseball.blogspot.com/2009/08/132-biff-pocoroba.html,benign
pipl.com/directory/name/Gregory/Clayton,benign
http://seekingalpha.com/article/3176586-dividend-growth-investing-requires-perseverance,benign
http://thenextweb.com/google/2014/01/28/google-brings-chrome-apps-android-ios-lets-developers-submit-google-play-apples-app-store/,benign
mcqc.com/articles/pnalisting/pnalistingbycity.htm?vm=r,benign
en.wiktionary.org/wiki/puddle,benign
imdb.com/title/tt0104225/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.eu-id3.com/identify-customer=cLN9rubqUgFhbRmuWfmQr7RWJh5Ck0XO0zujjeNCo04Gz5l1Gca53t8w9M13hgyN3YUNnLOOYrGOrJTP7tWKCL6GroHmQxTpXFg5/,phishing
amazon.com/Terriers-Donal-Logue/dp/B003Y5HWEU,benign
http://torcache.net/torrent/F834EAD33023ABBCCFF0669D763FC45E8CBBA67D.torrent?title=[kickass.to]the.simpsons.s26e15.720p.hdtv.x264.killers.ripsalot,benign
spoke.com/info/pCxVbDK/BrianBednarski,benign
greatesthockeylegends.com/2010/04/how-roger-doucet-wrote-soviet-national.html,benign
mlssoccer.com/,benign
artnet.com/Magazine/features/kuspit/kuspit12-4-03.asp,benign
packers.com/news-and-events/article-1/Packers-Eagles-Week-1-Dope-Sheet/ca7672d4-d737-4683-8800-3dc4b2b102c9,benign
sen.parl.gc.ca/sjoyal/e/gallery.html,benign
myfloridahouse.gov/Sections/Representatives/details.aspx?MemberId=4445,benign
cqout.com/item.asp?id=3542636,benign
football.myfantasyleague.com/fflnet2006/draft_analysis,benign
http://pastehtml.com/view/b5uabw5h1.html,phishing
blunt-objects.blogspot.com/2011/04/meet-your-likely-future-ndp-mp-for.html,benign
http://www.xj9599.com/app/member/indexx.php?path=pages&pages=zr&uid=f554ab9b50d41d8cd98fra3,phishing
ficsite.com/,benign
virtryx.com/,benign
holakd.com,phishing
http://www.learnpolish-online.pl/en/component/customproperties/index.html?tagId=4,phishing
sandiego.stateuniversity.com/,benign
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=GET&db=whfogle&id=I1294,benign
http://ringring.vn/hlv-miura-bien-u23-vn-thanh-doi-bong-cang-da-cang-ngua-mat-118299.html,benign
pipl.com/directory/people/Walker/Stapleton,benign
en.goldenmap.com/75th_Grey_Cup,benign
komunitaslovebird.com,phishing
http://cumbriacounselling.com/links,phishing
thehealthcareblog.com/,benign
tuugo.info/Companies/brand-events-management-ireland/0340002518532,benign
perfectpeople.net/biography/4131/jessica-holmes.htm,benign
imdb.com/title/tt0767914/,benign
roman-empire.net/articles/article-028.html,benign
speakers.ca/tagliani_alex.html,benign
en.wikipedia.org/wiki/Systematic_(band),benign
wn.com/hero_cycle,benign
en.wikipedia.org/wiki/Lowry_Digital,benign
myspace.com/houseofblueschicago,benign
highschoolsports.cleveland.com/school/lima-lima-central-catholic/football/,benign
en.wikipedia.org/wiki/Red_Storey,benign
http://3cf.ru/2015/03/04/vlasti-avstralii-istrebili-okolo-700-koal/,phishing
threehundredeight.blogspot.com/2011/03/pq-still-dominates-in-latest-crop-poll.html,benign
http://www.smalbro.dk/free-postcards-11-20/528-free-postcard-with-heart-motive-017,phishing
uk.ask.com/wiki/Ryder_Cup,benign
http://www.shisimi.com/images/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,phishing
http://www.fondazioneunivaq.it/coordinamento,phishing
ca.sports.yahoo.com/nhl/players/3387,benign
ca.ratemyteachers.com/college-jean-eudes/36668-s,benign
http://www.onlybrands.com.br/loja/index.php?page=shop.browse&cat_id=&category_id=32&option=com_virtuemart&Itemid=55,phishing
entertainment.howstuffworks.com/don-drysdale-hof.htm,benign
bangalorebeats.com/bangaloreblog/index.php/international-music-and-arts-society-presents-western-classical-concert/,benign
stuffaboutnames.com/mason/index.htm,benign
http://jmsswc.com/ppl/Restore_your_account.html,phishing
http://lovettz.com/starburst-wall-decor-beauty-star/decorative-wall-shelf-with-plants/,phishing
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0004232,benign
prayerthatchangesthings.wordpress.com/,benign
discogs.com/search?type=all&q=Global+Sounds,benign
tkohub.com/ivan-menjivar-vs-charlie-valencia-video-ufc-129-prelim,benign
http://rendeck.com/index.php/nl/consultants/vacatures/form/10/2418,phishing
en.wikipedia.org/wiki/1942_in_film,benign
ebay.com/sch/sis.html?_nkw=Donald+Trump+Apprentice+Stefanie+Schaeffer+signed+8x10,benign
amazon.com/Paper-Walls-Loch-Lomond/dp/B000VWYNSM,benign
http://www.northcoastpost.de/index.php?option=com_mailto&tmpl=component&link=ba34012885a9838faa5ddcb6426b32eff9b6ee51,phishing
marie-lascu.suite101.com/album-review-melora-a-la-basilica-a97483,benign
http://qz.com/356558/paradoxically-price-comparison-sites-may-be-making-everything-online-more-expensive/,benign
answers.com/topic/betty-grable,benign
http://anvari.co/index.php?option=com_content&view=article&id=1177&Itemid=681,phishing
http://www.casasyapartamentosvacacionalesenmargarita.com/index.php?option=com_content&view=article&id=158:hippocampus-beach-resort&catid=37&Itemid=57&lang=es,phishing
