url,type,Results
vitals.com/doctors/Dr_William_Torrey.html,benign,0
tripadvisor.com/Attractions-g60891-Activities-Lowell_Massachusetts.html,benign,0
interment.net/data/canada/ontario/brant/south_dumfries/paris/paris_d.htm,benign,0
amazon.com/Mighty-Planet-Smashers/dp/B0000C6673,benign,0
content.usatoday.com/topics/topic/Max+Pacioretty,benign,0
beautyandthebook.com/,benign,0
topozone.com/states/Nevada.asp?county=Clark,benign,0
absoluteastronomy.com/topics/Steve_Smith_(NFL),benign,0
hollyaitchison.com/,benign,0
http://extratorrent.cc/torrent/4190925/%5BHorribleSubs%5D+Triage+X+-+06+%5B720p%5D.mkv.html,benign,0
imdb.com/company/co0028450/,benign,0
http://wsdconsultoria.com.br/index.html?p=123&replytocom=27,phishing,1
http://www.thermansi.com/index.php?option=com_contact&view=contact&id=1&Itemid=17,phishing,1
askart.com/AskART/artists/biography.aspx?artist=19090,benign,0
mediablog.catholic.org.au/?p=85,benign,0
ssireview.org/articles/entry/creating_high_impact_nonprofits/,benign,0
boobpedia.com/boobs/Mignon_May_Champ,benign,0
mp3videosearch.com/mp3/headscan-critical-mass.htm,benign,0
myspace.com/14269068,benign,0
cpapplus.com/machines/accessories/respironics/remstar-m-series.html,benign,0
drinkmorewater.com/bottled-water-silver-spring-md.htm,benign,0
http://www.fahriogullari.com.tr/includes/js/Hotmail.html,phishing,1
yasni.com/robert+joseph+daigle/check+people,benign,0
blogto.com/theatre/2006/10/richard_monette_announces_final_season_at_stratford/,benign,0
citizendia.org/List_of_World_War_II_topics_(U),benign,0
m2006.thecgf.com/Participants/Squash+Biographies.htm,benign,0
http://www.minhasgerais.com/index.php?option=com_content&view=article&id=15&Itemid=2,phishing,1
http://bdnews24.com/economy/2015/04/23/bangladesh-bank-asks-banks-to-beef-up-security-in-their-branches,benign,0
isms-icloud.com,phishing,1
liberalarts.udmercy.edu/news/2008/index_print.htm,benign,0
mapsof.net/ames,benign,0
http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_events&task=view_month&Itemid=75&year=2011&month=02&day=01,phishing,1
en.wikipedia.org/wiki/Narumi_Takahashi,benign,0
http://extratorrent.cc/torrent_download/4189662/%5BAnimeRG%5D+Durarara%21%21+X2+%28Dual%29+10+1080p+%5BPhr0stY%5D.mkv.torrent,benign,0
philipbarclay.co.uk/,benign,0
history.navy.mil/library/online/aviation_fatal.htm,benign,0
digital.library.mcgill.ca/hospitals/search/search.php,benign,0
http://kakaku.com/kaden/label-writer/ranking_2076/pricedown/div-gpt-ad-k/header_text,benign,0
topix.net/who/abhishek-bachchan,benign,0
http://searchengineland.com/library/search-engines/search-engines-shopping-search-engines,benign,0
xxlmag.com/bloggers/2007/11/rza-and-the-legend-of-the-replicator/,benign,0
http://www.motechsolutions.co.uk/modules/mod_negeticsPSP/st.php?pt=12&pb=12&pr=12&pl=12&fN=DejaVuSans-Bold.ttf&fsN=14&fs=12&w=45&iN=pointy-blue.12.png&iW=57&a=2&v=1&aN=1&vN=2&h=240&f=DejaVuSansCondensed-Oblique.ttf&cH=1&eH=1&t=Free+Health+Check&bgc=ffffff&fgc=ffffff&num=,phishing,1
sigmanu.org/groups/undergraduate_chapters/listing.php,benign,0
curran.ca/,benign,0
http://www.alberi.com.br/termos-de-uso,phishing,1
http://www.afrikaansealbinos.nl/index.php/nl/nieuws/158-tanzania-start-ook-lokale-productie.html,phishing,1
soundstagedirect.com/sonny-simmons-prince-lasha-clifford-jordan-the-bossa-tres-jazz-tempo-latin-accents-vinyl-lp.shtml,benign,0
1tshirtsworld.com/lloyd-klein-clothing.html,benign,0
supporto-apple-ufficia.store.apple.inaitt.com,phishing,1
http://www.surfgadget.com/high-power-wifi-adapter.html?page=shop.search,phishing,1
answers.yahoo.com/question/index?qid=20081020065926AA74Gv9,benign,0
artmovesparade.blogspot.com/,benign,0
plixid.com/2010/12/28/failsafe-what-we-are-today-2005-the-truth-is-2008-mp3/,benign,0
nancydrewmovie.warnerbros.com/,benign,0
http://dypreprint.com/linian.html,phishing,1
http://www.connexion3.gr/el/component/mailto/index.html?tmpl=component&link=2d956f621321bbe5fd818dd0aa8974a20acc71e1,phishing,1
asu.edu/lib/archives/rhodes/essay8.htm,benign,0
http://www.speyerseminar.de/cms/index.php?option=com_content&view=article&id=72&Itemid=201,phishing,1
http://www.kompakt-cr.cz/produkty/jizdni-rady-a-reklama-mhd.html,phishing,1
pipl.com/directory/name/Cordrey/Jill,benign,0
http://censor.net.ua/resonance/335305/starshiyi_ofitser_iz_alfy_eto_byl_nash_pervyyi_bolshoyi_boyi_nikto_ne_drognul_5_maya_2014go_goda_istoriya,benign,0
imdb.com/name/nm0848819/,benign,0
schools-wikipedia.org/wp/h/Hundred_Years%2527_War.htm,benign,0
www.basecinco.com.ar/alumno309/images/base.bin,phishing,1
losangelescriminallawyer.pro/lawyer-attorney-1357085.html,benign,0
http://www.protect-effect.nl/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5wcm90ZWN0LWVmZmVjdC5ubC9kaWVuc3Rlbi9jYW1lcmFiZXdha2luZw==,phishing,1
cheatdaddy.com/Platform/DS/Last_Window_Mayonaka_no_Yakusoku/Walkthroughs.aspx,benign,0
centurydarkroom.com/,benign,0
fourthquarterathletics.com/,benign,0
music.barnesandnoble.com/Celebrating-20-Years-of-the-Festival-International-de-Jazz-de-Montreal-1980-2000/e/14381132823,benign,0
tsn.ca/nhl/teams/players/?letter=D,benign,0
facebook.com/pages/Khamani-Griffin/103781199660129,benign,0
youtube.com/watch?v=rIzI3U32q_4,benign,0
killerbdesigns.com/,benign,0
musicsonglyrics.com/sam-roberts-lyrics.html,benign,0
http://katproxy.com/marc-dorcel-manon-secretaire-debutante-xxx-webrip-new-2015-t10593425.html,benign,0
rootsweb.ancestry.com/~qcmtl-w/titanic.html,benign,0
youtube.com/watch?v=LEEGxh5bMa4,benign,0
http://www.limburgeraltstadt.de/index.php?option=com_content&view=article&id=80&Itemid=95,phishing,1
http://www.sportschule-neumann.de/index.php?option=com_joomgallery&func=detail&id=65&Itemid=10,phishing,1
http://seven-serv.fr/index.php,phishing,1
centralfuneral.frontrunnerpro.com/runtime/178/runtime.php?SiteId=178&NavigatorId=28051&op=tributeCondolenceView&viewOpt=dpaneOnly&ItemId=651567&LinkId=225,benign,0
en.wikipedia.org/wiki/Harry_Hyland,benign,0
manta.com/c/mmglsdn/tembec-btlsr-inc,benign,0
nndb.com/people/803/000024731/,benign,0
molsoncoorssettlement.com/?q=node/1,benign,0
http://www.spbshkaf.ru/catalog/item/1-3-f,phishing,1
bellburnaby.com/obituaries-page/page/10/,benign,0
hoovers.com/company/Swank_Motion_Pictures_Inc/ryytksi-1.html,benign,0
pipl.com/directory/name/Ahluwalia/Rajinder,benign,0
ca.ratemyteachers.com/seminaire-st-trinite/36863-s,benign,0
kingswharf.mobi/,benign,0
absoluteastronomy.com/topics/Mahogany_Rush,benign,0
worthpoint.com/worthopedia/1982-wichita-aeros-17-game-used-jersey-expos,benign,0
paradoxplaza.com/,benign,0
nfl.com/player/paulduhart/2513271/profile,benign,0
kb32.com/free-live-streaming-carolina-railhawks-vs-fc-edmonton-23-july-2011/,benign,0
songsterr.com/a/wsa/axel-rudi-pell-tabs-a711,benign,0
elanaspantry.com/apple-crisp/,benign,0
tradingpie.com/active-components-company-623.html,benign,0
pedsassoc.com/doctors/freemanMD.cfm,benign,0
http://9779.info/%E4%BC%9A%E5%8A%A8%E7%9A%84%E6%B0%B4%E6%9E%9C%E7%AE%80%E7%AC%94%E7%94%BB/,phishing,1
thesunmagazine.org/issues/412/the_bright_green_city,benign,0
omelly.eu,phishing,1
artistopia.com/michael-jackson,benign,0
esteybomberger.com/highway-accidents/route-20.php,benign,0
one-evil.org/people/people_14c_Philip.htm,benign,0
answers.yahoo.com/question/index?qid=20080326163507AAkzWat,benign,0
interstate-guide.com/i-270_moil.html,benign,0
aaroads.com/northeast/pa-043.html,benign,0
ubugukeh.blogspot.com/2011/06/tom-felton-and-emma-watson.html,benign,0
duckduckgo.com/1/c/Queens_Park_Rangers_F.C._players,benign,0
http://abc.go.com/shows/marvels-agents-of-shield/episode-guide/season-02/21-season-2-finale-sos-part-1?cid=abc_ss1_shd_watch_221,benign,0
ebay.com/ctg/WWE-Elimination-Chamber-2011-DVD-2011-/97496883,benign,0
autograph-cards.com/s4_Mike_Bossy.asp,benign,0
en.wikipedia.org/wiki/Bell_Internet,benign,0
ovguide.com/tv_season/alias-season-1-75930,benign,0
firehouse.com/topic/emergency-vehicles-and-operation/conn-city-must-pay-34m-fire-truck-deaths,benign,0
sportsillustrated.cnn.com/soccer/world/events/1998/worldcup/scoreboards/1998/06/23/recap.cameroon.chile.html,benign,0
vitals.com/doctors/Dr_Dennis_Mccoy.html,benign,0
http://olx.in/hi/item/thrissur-mapranam-5-cent-1200-sqft-3-bhk-new-villa-IDWjzfd.html,benign,0
apartmentguide.com/apartments/Utah/Riverdale/,benign,0
network0000.webredirect.org,phishing,1
facebook.com/themaggiewalters?v=wall,benign,0
modot.org/stlouis/major_projects/Route47MissouriRiverBridge.htm,benign,0
manta.com/c/mmzkk6q/healthy-cities,benign,0
waatp.nl/people/tino-lew/,benign,0
peachmountain.com/narayan/St_Denis_Basilica.aspx,benign,0
visionxsuperstore.com/wholesale.aspx,benign,0
hockeygoalies.org/bio/plasse.html,benign,0
en.wikipedia.org/wiki/Akio_Sato,benign,0
allcdcovers.com/show/6308/offspring_americana_1998_retail_cd/inside,benign,0
pipl.com/directory/name/Armenise/Michele,benign,0
imdb.com/name/nm0770763/,benign,0
christianity-guide.com/christianity/narnia_(band).htm,benign,0
cinw.org/parishholding/swansea/s242-en,benign,0
co.monroe.pa.us/,benign,0
http://razemkg.pl/index.php?option=com_content&view=article&id=81:zbiorka-dla-dzieci-z-nowotworami&catid=46:aktualnoci&Itemid=134,phishing,1
yellowpages.com/duluth-mn/p-s-rudie-associates-ltd-12006350,benign,0
lyricsmode.com/lyrics/a/alice_in_chains/fear_the_voices.html,benign,0
yellowpages.com/kansas-city-mo/building-movers,benign,0
linkedin.com/pub/owen-hart/11/14a/919,benign,0
http://pgee-kardjali.com/index.php?option=com_content&view=article&id=47&Itemid=56&lang=bg&el_mcal_month=2&el_mcal_year=2013,phishing,1
mylife.com/c-353754030,benign,0
latimesblogs.latimes.com/showtracker/2011/06/real-world-alum-david-puck-rainey-arrested-.html,benign,0
livre-rare-book.com/t/main/101115055-history/en,benign,0
stthomas.edu/bulletin/2011/05/12/after-decorated-40-year-basketball-coaching-era-st-thomas-steve-fritz-goes-out-a-winner/,benign,0
lovebenin.com/,benign,0
http://www.nabu-gaildorf.de/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=06&Itemid=71,phishing,1
skyscrapercity.com/showthread.php?t=672732,benign,0
vaughanrestaurants.info/ToiSun,benign,0
mtv.com/ontv/movieawards/,benign,0
westernswing78.blogspot.com/2011/06/cecil-campbells-tennessee-ramblers.html,benign,0
media.kmbz.com/latest-audio.htm,benign,0
vitals.com/doctors/Dr_Thomas_E_Hamilton_3.html,benign,0
bigmind.info,phishing,1
edref.com/college-degrees/performing-and-visual-arts/fine-arts/missouri,benign,0
at1ce.org/themenreihe.p?c=Ice%20hockey%20teams,benign,0
vitallperu.com,phishing,1
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=27&Itemid=4&lang=it,phishing,1
cryptoassetfunding.com,phishing,1
yplf.com/pornstars/Roxanne-Blaze,benign,0
http://www.unikate-von-alexa.de/index.php?option=com_phocagallery&view=detail&catid=1:schmuck&id=244:meteorit-049-1&phocaslideshow=1&tmpl=component&Itemid=8,phishing,1
obrienstainedglass.com/,benign,0
onelook.com/?w=wish&ls=a,benign,0
wiki.answers.com/Q/Who_had_the_most_sacrifices_in_a_season,benign,0
http://9779.info/%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E5%89%AA%E8%B4%B4%E7%94%BB/,phishing,1
http://www.prayfrjapan.com/oknow/cgi-update/e475fef526ab5703503dae01de3015ab/,phishing,1
http://gazomer.com/component/user/reset,phishing,1
http://www.schoolvoorontwikkeling.nl/contact.1,phishing,1
yelp.ca/biz/le-marche-st-george-vancouver,benign,0
vitals.com/doctors/Dr_Francis_Cassidy.html,benign,0
timabsalom.com/,benign,0
http://www.modavetrend.com/sync/howtos/capata/webscr/,phishing,1
justwatchporn.com/search.php?q=ARIA+NOIR&log=no,benign,0
miamides.ml,phishing,1
amazon.com/Logitech-Dual-Action-Game-Pad/dp/B0000ALFCI,benign,0
youtube.com/watch?v=fmfnDowXH1k,benign,0
facebook.com/pages/Dallas-Wayne/112001012150238,benign,0
undergroundhiphop.com/store/results.asp?SearchBy=Artist&KeyWords=Hieroglyphics&Category=,benign,0
newpollz.com/viewpoll/237-canal-famille-vs-vrak-tv,benign,0
discogs.com/Doobie-Brothers-Stampede/release/2685109,benign,0
app-v0.com,phishing,1
http://livestream.com/join/new?post_action%5Baction%5D=root&post_action%5Bpopup%5D=&post_action%5Bredirect%5D=%2F,benign,0
checkoutmycards.com/Players/Baseball/Biff_Pocoroba/410165,benign,0
encyclopedia.com/doc/1G2-3406800426.html,benign,0
http://www.suiteorchestra.it/index.php?option=com_contact&view=category&catid=12&Itemid=120&lang=it,phishing,1
facebook.com/note.php?note_id=192168348399,benign,0
pageprogram.house.gov/,benign,0
http://www.szabadmunkaero.hu/hirek/munkaerpiaci-hirek/154-munkahelyi-hseg-penz-kerdese.html,phishing,1
http://www.smk86.ru/companyobject/category/20-2011-02-04-13-02-48.html,phishing,1
nfldraft.rivals.com/cviewplayer.asp?sport=1&player=8515&type=scoutingreport,benign,0
http://www.sanmarinosposi.com/index.php?option=com_content&view=section&id=6&Itemid=54,phishing,1
caltriplecrown.com/schedule.htm,benign,0
localedgephonebook.com/guide/ME/Greater_Portland-Biddeford-Saco_Area/Residential/196.asp,benign,0
julafayettewire.myjino.ru,phishing,1
http://www.tehobsledovanie.ru/vypolnenie-raschetov-nesuschej-sposobnosti,phishing,1
chicagoairbrushsupply.com/kufx4aist.html,benign,0
ci.kirkwood.mo.us/,benign,0
facebook.com/pages/TWA-Corporate-Headquarters-Building/113629735314137,benign,0
http://alfacig.com/index.html,phishing,1
trulia.com/property/3057466118-2433-Julie-Ln-Payette-ID-83661,benign,0
tasteofcountry.com/the-band-perry-writing-new-album/,benign,0
myspace.com/544465496,benign,0
http://www.salfed.com/federasyonumuz/tuezuek.html,phishing,1
voicechasers.com/database/showactor.php?actorid=2013,benign,0
celebitchy.com/59542/jason_bateman_booze_blow_were_like_ketchup_french_fries/,benign,0
cavamontferrant.com/,benign,0
http://www.tonyveiculos.com.br/estoque&condicao=Semi-Novo,phishing,1
cnx.org/content/m17624/latest/,benign,0
http://www.fagnaniebertagnoli.it/Filtri/fiaam.html,phishing,1
zikro.net/watch_video.php?v=5644dd5d54953fa,benign,0
http://techcrunch.com/2014/12/08/excerpt-from-startupland-how-three-guys-risked-everything-to-turn-an-idea-into-a-global-business/,benign,0
masslandlaw.com/,benign,0
http://aljazeera.net/programs/palestineunderthemicroscope/2015/5/10/%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A7%D8%AA-%D9%88%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A7%D8%AA-%D9%88%D9%84%D8%AF%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D9%83%D8%A8%D8%A9,benign,0
listsearches.rootsweb.com/th/read/GEN-OBIT/2007-06/1180687562,benign,0
http://pastehtml.com/view/bpt2pq7uj.html,phishing,1
nefa.net/archive/peopleandlife/walker/walker.htm,benign,0
http://www.alws.net/business-solutions/citrix,phishing,1
hcd.ca.gov/fa/cdbg/ez/EZoverview.html,benign,0
criterion.com/films/226-chungking-express,benign,0
hotelsbruges.co.uk/,benign,0
docstoc.com/docs/52692033/Collet-Retainer---Patent-6557860,benign,0
ebay.com/sch/i.html?_nkw=kansas+state+university+wildcats,benign,0
askthebible.com/christian-bands.htm,benign,0
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1921:1001770&tmpl=component&Itemid=49,phishing,1
connect.in.com/athole-shearer/profile-28453.html,benign,0
http://guianaturologia.com.br/comunidade/search/advancesearch.html,phishing,1
orlajohannes.com/radio-text.php,benign,0
en.wikipedia.org/wiki/Mlle_(TV_channel),benign,0
paktechsearch.com/paper.asp,benign,0
freeeducationmontreal.org/,benign,0
http://9779.info/%E5%BD%A9%E7%BA%B8%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/,phishing,1
weblocal.ca/ogilvy-renault-llp-toronto-on.html,benign,0
steve-ackerman.com/page22.htm,benign,0
onlyscreensavers.com/free/animation.html,benign,0
pipl.com/directory/name/Plunkett/Charles,benign,0
regupdate-ldentupgrade.gdn,phishing,1
alookbackintime.blogspot.com/,benign,0
http://www.fuctart.gr/el/component/content/article/1-issues/113-fuctart-issue-10.html,phishing,1
whosdatedwho.com/tpx_3751/rockmond-dunbar/,benign,0
http://mylust.com/videos/230809/my-mature-amateur-white-wife-chills-with-me-on-the-couch/,benign,0
http://www.designreisende.de/index.php?option=com_content&view=category&layout=blog&id=34&Itemid=86,phishing,1
unipics.ir,phishing,1
songlyrics.com/band/acadian-driftwood-lyrics/,benign,0
topics.nytimes.com/topics/reference/timestopics/people/a/robert_altman/index.html,benign,0
kprs.co.uk/contact,benign,0
amazon.com/Vuvuzela-South-African-White-Stadium/dp/B003S0O0D2,benign,0
https://evernote.com/register?upgrade=premium&itemCode=premium-1year&offer=www_pricing_CTA,benign,0
buy.ticketsinventory.com/elton_john-june-14-2011-olympiahalle_munich-1493024.php,benign,0
bancodeoro-update.xyz,phishing,1
http://blog.powerhealthclub.com//wp-includes/js/tinymce/plugins/wpdialogs/js/auth8.php,phishing,1
http://indianexpress.com/article/world/neighbours/thousands-spend-night-outdoors-as-death-toll-rises-in-nepal/2,benign,0
rentonwashington.com/,benign,0
http://hempel-hosting.de/faq/2-domain-informationen/22-was-ist-bei-einer-couk-domain-zu-beachten,phishing,1
apartmentguide.com/apartments/California/San-Leandro/,benign,0
english.turkcebilgi.com/KTAJ-TV,benign,0
daviscup.com/en/teams/team/profile.aspx?id=ISR,benign,0
http://www.philipp-heerwagen.de/index.php?view=article&catid=35:vita&id=52:vita&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=34,phishing,1
stleonardcougars.com/midget/midhistorique.htm,benign,0
amazon.com/Zokkomon-Anupam-Kher/dp/B004Z0T0H0,benign,0
babz.clara.net/dnw/pages/DNW_archive.htm,benign,0
http://www.rv-bann.de/cms/index.php?option=com_content&view=category&id=33&Itemid=23,phishing,1
http://www.shekinahphotography.co.za/index.php?option=com_content&view=article&id=20:about&catid=6:shekinah-photography&Itemid=56,phishing,1
frommers.com/destinations/quebeccity/0142020898.html,benign,0
simple.wikipedia.org/wiki/DiC,benign,0
svahtraders.com/,benign,0
russian-language.ru/,benign,0
http://boroska.ru/index.php?option=com_content&view=article&id=12&Itemid=17,phishing,1
hockeytraderumors.com/gate.html?name=Content&pa=showpage&pid=3554,benign,0
isco.purdue.edu/irss/roster.html,benign,0
http://www.salsven.com/index.php?option=com_content&view=article&id=66&Itemid=61,phishing,1
travelingluck.com/North%20America/Canada/Quebec/_6097923_Parc%20Mia-Riddez-Morisset.html,benign,0
http://aciai.com.br/index.php?option=com_content&view=article&id=26:novos-horarios-da-aciai&catid=9:frontpage,phishing,1
youtube.com/watch?v=wjDK8W7hbwY,benign,0
pitikbaratha.com/1151/1-footballers-car-collection/car-collection-%e2%80%93-soccer-player-%e2%80%93-alexander-pato-vs-drogba.html,benign,0
http://uproxx.com/prowrestling/2015/04/watch-the-first-glorious-video-for-ec3s-tna-world-heavyweight-championship-campaign/,benign,0
http://www.newtec.ac.uk/courses/194-latest-news-1.html,phishing,1
